symbol,date,high,low,volume,close,open
ETH-EUR,2021-02-05 11:00:00,1385.4876708984375,1373.283203125,0,1385.4876708984375,1375.1683349609375
ETH-EUR,2021-02-05 12:00:00,1394.763671875,1383.7210693359375,120954880,1385.9046630859375,1385.547607421875
ETH-EUR,2021-02-05 13:00:00,1426.94775390625,1385.780517578125,1407934464,1426.444091796875,1385.780517578125
ETH-EUR,2021-02-05 14:00:00,1449.396240234375,1422.5634765625,1242025984,1445.114501953125,1427.5184326171875
ETH-EUR,2021-02-05 15:00:00,1449.884033203125,1431.947021484375,0,1443.097900390625,1445.2127685546875
ETH-EUR,2021-02-05 16:00:00,1460.310546875,1420.8245849609375,0,1420.8245849609375,1443.442626953125
ETH-EUR,2021-02-05 17:00:00,1435.478515625,1423.165283203125,0,1432.0721435546875,1423.165283203125
ETH-EUR,2021-02-05 18:00:00,1432.6207275390625,1403.7999267578125,0,1403.7999267578125,1431.7513427734375
ETH-EUR,2021-02-05 19:00:00,1419.6453857421875,1398.052490234375,214714368,1419.6453857421875,1403.6337890625
ETH-EUR,2021-02-05 20:00:00,1426.068603515625,1407.8994140625,64032768,1424.9827880859375,1419.5245361328125
ETH-EUR,2021-02-05 21:00:00,1428.1029052734375,1419.382568359375,3753984,1425.662109375,1424.80517578125
ETH-EUR,2021-02-05 22:00:00,1425.75927734375,1411.6605224609375,0,1413.950927734375,1425.75927734375
ETH-EUR,2021-02-05 23:00:00,1427.0635986328125,1411.0289306640625,122030080,1427.0120849609375,1414.282470703125
ETH-EUR,2021-02-06 00:00:00,1442.6983642578125,1424.3126220703125,468185088,1434.2838134765625,1426.4114990234375
ETH-EUR,2021-02-06 01:00:00,1434.440185546875,1372.9287109375,1346967552,1391.5609130859375,1434.440185546875
ETH-EUR,2021-02-06 02:00:00,1400.04443359375,1384.6708984375,1392091136,1394.32666015625,1389.74267578125
ETH-EUR,2021-02-06 03:00:00,1396.0107421875,1380.89892578125,55857152,1394.8515625,1394.074951171875
ETH-EUR,2021-02-06 04:00:00,1394.9293212890625,1384.0465087890625,446455808,1386.9649658203125,1394.712890625
ETH-EUR,2021-02-06 05:00:00,1387.1512451171875,1368.6297607421875,388780032,1377.6539306640625,1386.9375
ETH-EUR,2021-02-06 06:00:00,1391.2728271484375,1377.6768798828125,161542144,1391.2728271484375,1377.780517578125
ETH-EUR,2021-02-06 07:00:00,1392.51806640625,1388.6031494140625,0,1392.4732666015625,1391.2515869140625
ETH-EUR,2021-02-06 08:00:00,1415.53759765625,1388.5645751953125,712925184,1410.4302978515625,1391.8817138671875
ETH-EUR,2021-02-06 09:00:00,1422.8052978515625,1406.6351318359375,411803648,1406.6351318359375,1410.1351318359375
ETH-EUR,2021-02-06 10:00:00,1407.2791748046875,1392.947021484375,92037120,1405.648193359375,1407.2791748046875
ETH-EUR,2021-02-06 11:00:00,1407.392822265625,1392.1578369140625,951312384,1395.954345703125,1405.51171875
ETH-EUR,2021-02-06 12:00:00,1401.34619140625,1384.97509765625,75960320,1394.0458984375,1395.482421875
ETH-EUR,2021-02-06 13:00:00,1399.872314453125,1390.6834716796875,0,1393.764404296875,1394.447509765625
ETH-EUR,2021-02-06 14:00:00,1407.185791015625,1392.7271728515625,0,1399.7628173828125,1393.048828125
ETH-EUR,2021-02-06 15:00:00,1404.80126953125,1391.9771728515625,0,1391.9771728515625,1399.8470458984375
ETH-EUR,2021-02-06 16:00:00,1402.2684326171875,1380.36181640625,0,1402.2684326171875,1391.8914794921875
ETH-EUR,2021-02-06 17:00:00,1413.2222900390625,1394.0755615234375,0,1412.4580078125,1402.168212890625
ETH-EUR,2021-02-06 18:00:00,1419.514404296875,1405.3314208984375,0,1414.0660400390625,1412.407470703125
ETH-EUR,2021-02-06 19:00:00,1421.16259765625,1409.3983154296875,26839040,1415.96044921875,1414.324462890625
ETH-EUR,2021-02-06 20:00:00,1416.3687744140625,1399.035400390625,608454656,1406.1875,1416.1888427734375
ETH-EUR,2021-02-06 21:00:00,1420.1552734375,1404.9676513671875,0,1417.021728515625,1406.1378173828125
ETH-EUR,2021-02-06 22:00:00,1421.1845703125,1407.918701171875,0,1410.339111328125,1417.0302734375
ETH-EUR,2021-02-06 23:00:00,1410.667724609375,1391.513427734375,212101120,1391.513427734375,1410.4134521484375
ETH-EUR,2021-02-07 00:00:00,1402.6307373046875,1389.7733154296875,0,1394.880859375,1392.513916015625
ETH-EUR,2021-02-07 01:00:00,1396.5970458984375,1361.1094970703125,0,1361.1094970703125,1394.737060546875
ETH-EUR,2021-02-07 02:00:00,1364.58837890625,1341.3731689453125,0,1352.4425048828125,1361.8590087890625
ETH-EUR,2021-02-07 03:00:00,1354.6319580078125,1343.766845703125,0,1348.434814453125,1352.1871337890625
ETH-EUR,2021-02-07 04:00:00,1354.60009765625,1325.0335693359375,428095488,1336.0234375,1348.45166015625
ETH-EUR,2021-02-07 05:00:00,1344.044677734375,1332.69091796875,0,1343.7554931640625,1335.778076171875
ETH-EUR,2021-02-07 06:00:00,1343.361083984375,1336.1934814453125,0,1337.3746337890625,1343.361083984375
ETH-EUR,2021-02-07 07:00:00,1358.367919921875,1336.9744873046875,535457792,1355.66357421875,1337.3817138671875
ETH-EUR,2021-02-07 08:00:00,1365.787109375,1354.23583984375,0,1358.4559326171875,1355.666259765625
ETH-EUR,2021-02-07 09:00:00,1361.287109375,1356.114990234375,0,1357.6710205078125,1359.14794921875
ETH-EUR,2021-02-07 10:00:00,1372.4310302734375,1357.5509033203125,0,1360.208984375,1357.8719482421875
ETH-EUR,2021-02-07 11:00:00,1359.941650390625,1343.224853515625,0,1350.35595703125,1359.941650390625
ETH-EUR,2021-02-07 12:00:00,1350.4140625,1332.762451171875,0,1341.7779541015625,1350.4140625
ETH-EUR,2021-02-07 13:00:00,1349.9947509765625,1314.39013671875,710227968,1318.0316162109375,1341.5147705078125
ETH-EUR,2021-02-07 14:00:00,1318.5147705078125,1302.193603515625,796905472,1305.810546875,1318.5147705078125
ETH-EUR,2021-02-07 15:00:00,1307.382568359375,1271.4613037109375,1015812096,1278.5401611328125,1305.5887451171875
ETH-EUR,2021-02-07 16:00:00,1287.00048828125,1246.3641357421875,0,1287.00048828125,1277.9256591796875
ETH-EUR,2021-02-07 17:00:00,1305.506591796875,1287.6361083984375,657328128,1290.751708984375,1288.0643310546875
ETH-EUR,2021-02-07 18:00:00,1314.0633544921875,1290.9818115234375,482840576,1313.7208251953125,1291.125732421875
ETH-EUR,2021-02-07 19:00:00,1316.915283203125,1303.09814453125,111403008,1303.09814453125,1313.888671875
ETH-EUR,2021-02-07 20:00:00,1314.0115966796875,1295.2691650390625,205234176,1313.9345703125,1301.7373046875
ETH-EUR,2021-02-07 21:00:00,1329.3802490234375,1310.040283203125,402436096,1328.2877197265625,1313.7357177734375
ETH-EUR,2021-02-07 22:00:00,1328.291748046875,1310.4217529296875,0,1325.0885009765625,1328.291748046875
ETH-EUR,2021-02-07 23:00:00,1344.6251220703125,1325.2353515625,309581824,1338.375,1325.5263671875
ETH-EUR,2021-02-08 00:00:00,1349.677734375,1328.8551025390625,310132736,1331.1190185546875,1339.759033203125
ETH-EUR,2021-02-08 01:00:00,1330.787353515625,1313.9632568359375,0,1323.7476806640625,1329.2977294921875
ETH-EUR,2021-02-08 02:00:00,1330.544921875,1305.9278564453125,0,1307.8824462890625,1323.549560546875
ETH-EUR,2021-02-08 03:00:00,1318.353271484375,1305.832763671875,68880384,1314.1146240234375,1307.3125
ETH-EUR,2021-02-08 04:00:00,1344.5732421875,1312.71875,346277888,1343.7933349609375,1313.8720703125
ETH-EUR,2021-02-08 05:00:00,1346.0269775390625,1335.4173583984375,0,1336.095703125,1343.6207275390625
ETH-EUR,2021-02-08 06:00:00,1357.3553466796875,1335.8966064453125,518991872,1353.6180419921875,1335.8966064453125
ETH-EUR,2021-02-08 07:00:00,1364.0250244140625,1350.7747802734375,136478720,1359.951416015625,1353.537841796875
ETH-EUR,2021-02-08 08:00:00,1368.65478515625,1353.9296875,181686272,1356.1531982421875,1360.0260009765625
ETH-EUR,2021-02-08 09:00:00,1369.1361083984375,1353.497802734375,209119232,1353.497802734375,1356.27099609375
ETH-EUR,2021-02-08 10:00:00,1365.707275390625,1353.191650390625,103526400,1365.455810546875,1353.2618408203125
ETH-EUR,2021-02-08 11:00:00,1381.0523681640625,1365.860595703125,590045184,1375.2392578125,1365.860595703125
ETH-EUR,2021-02-08 12:00:00,1410.127197265625,1368.68603515625,1933008896,1410.127197265625,1376.0037841796875
ETH-EUR,2021-02-08 13:00:00,1425.8099365234375,1396.5655517578125,2750709760,1396.5655517578125,1411.101806640625
ETH-EUR,2021-02-08 14:00:00,1420.726318359375,1397.1373291015625,518758400,1418.4368896484375,1397.567626953125
ETH-EUR,2021-02-08 15:00:00,1448.3382568359375,1416.0770263671875,617644032,1442.8878173828125,1417.96337890625
ETH-EUR,2021-02-08 16:00:00,1469.4310302734375,1426.8685302734375,0,1428.7501220703125,1441.5836181640625
ETH-EUR,2021-02-08 17:00:00,1427.84326171875,1413.9422607421875,27279360,1417.0706787109375,1427.84326171875
ETH-EUR,2021-02-08 18:00:00,1419.7984619140625,1403.1839599609375,0,1407.8365478515625,1416.0201416015625
ETH-EUR,2021-02-08 19:00:00,1414.054443359375,1403.375244140625,158949376,1405.6114501953125,1408.234375
ETH-EUR,2021-02-08 20:00:00,1426.7301025390625,1404.6629638671875,732254208,1425.156494140625,1405.947998046875
ETH-EUR,2021-02-08 21:00:00,1426.7828369140625,1411.12890625,421466112,1411.12890625,1425.528076171875
ETH-EUR,2021-02-08 22:00:00,1423.7647705078125,1408.7777099609375,573685760,1422.7752685546875,1410.828369140625
ETH-EUR,2021-02-08 23:00:00,1449.9317626953125,1416.7923583984375,1571786752,1448.8951416015625,1422.6099853515625
ETH-EUR,2021-02-09 00:00:00,1462.668212890625,1438.262451171875,1274761216,1449.350830078125,1449.1854248046875
ETH-EUR,2021-02-09 01:00:00,1450.33154296875,1432.543701171875,0,1433.0172119140625,1449.7401123046875
ETH-EUR,2021-02-09 02:00:00,1434.5040283203125,1419.04638671875,155365376,1425.9273681640625,1433.2569580078125
ETH-EUR,2021-02-09 03:00:00,1435.8529052734375,1420.4346923828125,409448448,1435.6162109375,1426.0550537109375
ETH-EUR,2021-02-09 04:00:00,1445.9891357421875,1430.65283203125,169635840,1442.2374267578125,1435.7552490234375
ETH-EUR,2021-02-09 05:00:00,1446.18017578125,1433.5943603515625,173400064,1446.18017578125,1442.3287353515625
ETH-EUR,2021-02-09 06:00:00,1462.24609375,1434.66064453125,988786688,1462.24609375,1446.4583740234375
ETH-EUR,2021-02-09 07:00:00,1462.562255859375,1446.165771484375,670953472,1448.8216552734375,1462.1466064453125
ETH-EUR,2021-02-09 08:00:00,1497.6143798828125,1448.8524169921875,2408710144,1490.6519775390625,1449.0244140625
ETH-EUR,2021-02-09 09:00:00,1500.759521484375,1458.160888671875,723329024,1466.4656982421875,1490.195068359375
ETH-EUR,2021-02-09 10:00:00,1466.6396484375,1429.888916015625,365641728,1429.888916015625,1466.6396484375
ETH-EUR,2021-02-09 11:00:00,1450.9312744140625,1430.908447265625,318472192,1446.7498779296875,1430.908447265625
ETH-EUR,2021-02-09 12:00:00,1456.52392578125,1426.915771484375,0,1432.855712890625,1446.7388916015625
ETH-EUR,2021-02-09 13:00:00,1438.091796875,1421.5557861328125,0,1438.091796875,1431.325439453125
ETH-EUR,2021-02-09 14:00:00,1449.332763671875,1433.9281005859375,0,1449.332763671875,1437.6920166015625
ETH-EUR,2021-02-09 15:00:00,1450.75244140625,1443.3045654296875,0,1446.205810546875,1449.3115234375
ETH-EUR,2021-02-09 16:00:00,1452.431640625,1426.3427734375,0,1432.167724609375,1445.9017333984375
ETH-EUR,2021-02-09 17:00:00,1441.5570068359375,1431.4378662109375,0,1435.3150634765625,1432.3177490234375
ETH-EUR,2021-02-09 18:00:00,1448.4168701171875,1435.4454345703125,161267712,1445.4859619140625,1435.4454345703125
ETH-EUR,2021-02-09 19:00:00,1456.342529296875,1439.6134033203125,294297600,1456.342529296875,1446.678955078125
ETH-EUR,2021-02-09 20:00:00,1473.9794921875,1457.133056640625,215052288,1458.1844482421875,1457.133056640625
ETH-EUR,2021-02-09 21:00:00,1459.7818603515625,1453.222900390625,0,1455.5335693359375,1457.6986083984375
ETH-EUR,2021-02-09 22:00:00,1456.543701171875,1447.837646484375,0,1455.4476318359375,1455.8447265625
ETH-EUR,2021-02-09 23:00:00,1464.4747314453125,1445.700439453125,0,1459.155517578125,1454.9188232421875
ETH-EUR,2021-02-10 00:00:00,1478.5968017578125,1452.1053466796875,0,1478.312255859375,1460.63232421875
ETH-EUR,2021-02-10 01:00:00,1476.66552734375,1470.0162353515625,0,1476.66552734375,1472.496337890625
ETH-EUR,2021-02-10 02:00:00,1496.518310546875,1478.233642578125,1058406400,1489.0743408203125,1478.233642578125
ETH-EUR,2021-02-10 03:00:00,1496.6595458984375,1483.452880859375,158531584,1485.0760498046875,1488.9979248046875
ETH-EUR,2021-02-10 04:00:00,1489.199462890625,1460.9560546875,157552640,1470.6541748046875,1485.9698486328125
ETH-EUR,2021-02-10 05:00:00,1483.1673583984375,1469.835693359375,404217856,1481.413818359375,1471.7791748046875
ETH-EUR,2021-02-10 06:00:00,1497.5963134765625,1482.0260009765625,79142912,1486.7139892578125,1482.1060791015625
ETH-EUR,2021-02-10 07:00:00,1493.559814453125,1484.2431640625,0,1490.9798583984375,1486.010986328125
ETH-EUR,2021-02-10 08:00:00,1506.3800048828125,1478.035400390625,0,1483.8779296875,1492.5850830078125
ETH-EUR,2021-02-10 09:00:00,1492.85888671875,1472.513916015625,0,1477.3143310546875,1484.0992431640625
ETH-EUR,2021-02-10 10:00:00,1489.051025390625,1474.272216796875,0,1477.34619140625,1475.1593017578125
ETH-EUR,2021-02-10 11:00:00,1478.39111328125,1464.86865234375,0,1475.1463623046875,1477.4111328125
ETH-EUR,2021-02-10 12:00:00,1475.8348388671875,1417.127197265625,891822080,1442.7509765625,1475.8348388671875
ETH-EUR,2021-02-10 13:00:00,1445.215576171875,1428.3621826171875,263421952,1438.533447265625,1442.672607421875
ETH-EUR,2021-02-10 14:00:00,1450.5264892578125,1420.5413818359375,585801728,1424.3480224609375,1438.5999755859375
ETH-EUR,2021-02-10 15:00:00,1421.4378662109375,1390.790283203125,747331584,1406.882568359375,1418.5960693359375
ETH-EUR,2021-02-10 16:00:00,1427.6856689453125,1399.2108154296875,0,1427.6856689453125,1405.5616455078125
ETH-EUR,2021-02-10 17:00:00,1438.4736328125,1418.5767822265625,0,1433.448974609375,1427.933349609375
ETH-EUR,2021-02-10 18:00:00,1437.2125244140625,1425.882080078125,0,1432.7783203125,1432.9637451171875
ETH-EUR,2021-02-10 19:00:00,1438.1187744140625,1421.6800537109375,221581312,1437.49951171875,1433.529541015625
ETH-EUR,2021-02-10 20:00:00,1437.5428466796875,1418.2724609375,0,1419.073486328125,1437.049072265625
ETH-EUR,2021-02-10 21:00:00,1423.8408203125,1412.140625,296927232,1423.1689453125,1416.216552734375
ETH-EUR,2021-02-10 22:00:00,1439.8436279296875,1423.3109130859375,200800256,1439.8436279296875,1423.3109130859375
ETH-EUR,2021-02-10 23:00:00,1447.898193359375,1437.0059814453125,118534144,1439.25146484375,1439.7659912109375
ETH-EUR,2021-02-11 00:00:00,1438.7803955078125,1415.7991943359375,0,1419.563720703125,1438.7803955078125
ETH-EUR,2021-02-11 01:00:00,1421.427734375,1410.4976806640625,104775680,1418.0145263671875,1419.447021484375
ETH-EUR,2021-02-11 02:00:00,1425.9310302734375,1412.9515380859375,0,1425.9051513671875,1417.2882080078125
ETH-EUR,2021-02-11 03:00:00,1432.619140625,1425.9652099609375,0,1432.619140625,1425.9652099609375
ETH-EUR,2021-02-11 04:00:00,1436.0123291015625,1420.5169677734375,0,1421.7459716796875,1436.0123291015625
ETH-EUR,2021-02-11 05:00:00,1425.855224609375,1418.89404296875,4376823808,1419.1922607421875,1422.419921875
ETH-EUR,2021-02-11 06:00:00,1429.3046875,1419.108642578125,0,1424.1710205078125,1419.108642578125
ETH-EUR,2021-02-11 07:00:00,1438.9610595703125,1423.914306640625,0,1431.8260498046875,1423.914306640625
ETH-EUR,2021-02-11 08:00:00,1443.331298828125,1430.9222412109375,0,1443.331298828125,1432.1204833984375
ETH-EUR,2021-02-11 09:00:00,1455.69677734375,1439.251220703125,225558528,1455.69677734375,1443.635009765625
ETH-EUR,2021-02-11 10:00:00,1469.4583740234375,1452.298095703125,515479552,1469.4583740234375,1455.6788330078125
ETH-EUR,2021-02-11 11:00:00,1471.15283203125,1456.2181396484375,0,1456.3876953125,1470.0750732421875
ETH-EUR,2021-02-11 12:00:00,1472.41943359375,1455.703125,0,1464.6475830078125,1456.450927734375
ETH-EUR,2021-02-11 13:00:00,1487.451904296875,1464.40380859375,806668288,1472.3575439453125,1464.40380859375
ETH-EUR,2021-02-11 14:00:00,1481.1700439453125,1470.0882568359375,0,1480.7579345703125,1471.5582275390625
ETH-EUR,2021-02-11 15:00:00,1483.4010009765625,1473.0428466796875,0,1477.8065185546875,1480.491455078125
ETH-EUR,2021-02-11 16:00:00,1486.529541015625,1475.2076416015625,0,1478.029541015625,1478.2344970703125
ETH-EUR,2021-02-11 17:00:00,1477.9215087890625,1469.2623291015625,338823168,1474.478515625,1477.7843017578125
ETH-EUR,2021-02-11 18:00:00,1477.78076171875,1467.791259765625,349753344,1476.4111328125,1474.1639404296875
ETH-EUR,2021-02-11 19:00:00,1480.7286376953125,1475.0928955078125,0,1475.661865234375,1476.57373046875
ETH-EUR,2021-02-11 20:00:00,1485.4127197265625,1453.88623046875,565020672,1454.88623046875,1475.5418701171875
ETH-EUR,2021-02-11 21:00:00,1460.237548828125,1453.20458984375,433543168,1456.984130859375,1455.281005859375
ETH-EUR,2021-02-11 22:00:00,1467.5989990234375,1456.8043212890625,318111744,1466.8802490234375,1456.985107421875
ETH-EUR,2021-02-11 23:00:00,1473.7396240234375,1466.9320068359375,41977856,1468.1390380859375,1467.0743408203125
ETH-EUR,2021-02-12 00:00:00,1484.503173828125,1470.2371826171875,298512384,1473.6136474609375,1470.4881591796875
ETH-EUR,2021-02-12 01:00:00,1476.3388671875,1472.4515380859375,9322496,1474.14404296875,1473.455810546875
ETH-EUR,2021-02-12 02:00:00,1474.395751953125,1462.471923828125,386541568,1463.62060546875,1473.9066162109375
ETH-EUR,2021-02-12 03:00:00,1463.6484375,1456.2686767578125,296644608,1456.98828125,1463.4984130859375
ETH-EUR,2021-02-12 04:00:00,1456.892578125,1438.84521484375,643674112,1441.425048828125,1456.892578125
ETH-EUR,2021-02-12 05:00:00,1455.146728515625,1441.8668212890625,463912960,1451.5430908203125,1441.9591064453125
ETH-EUR,2021-02-12 06:00:00,1452.99560546875,1442.2047119140625,322265088,1452.99560546875,1451.5025634765625
ETH-EUR,2021-02-12 07:00:00,1461.767578125,1451.07275390625,250388480,1460.8079833984375,1452.9383544921875
ETH-EUR,2021-02-12 08:00:00,1465.70654296875,1456.5081787109375,124553216,1459.66357421875,1460.535888671875
ETH-EUR,2021-02-12 09:00:00,1459.7801513671875,1449.43115234375,0,1456.3876953125,1459.7801513671875
ETH-EUR,2021-02-12 10:00:00,1463.6988525390625,1456.2724609375,0,1460.1312255859375,1456.2724609375
ETH-EUR,2021-02-12 11:00:00,1471.2301025390625,1460.0191650390625,82073600,1468.4658203125,1460.0450439453125
ETH-EUR,2021-02-12 12:00:00,1469.9976806640625,1462.806884765625,237717504,1468.9033203125,1468.385986328125
ETH-EUR,2021-02-12 13:00:00,1484.090087890625,1468.5650634765625,0,1482.7784423828125,1468.9603271484375
ETH-EUR,2021-02-12 14:00:00,1488.9705810546875,1451.8807373046875,417347584,1454.4930419921875,1482.61181640625
ETH-EUR,2021-02-12 15:00:00,1478.384521484375,1454.8759765625,645621760,1477.1102294921875,1454.95458984375
ETH-EUR,2021-02-12 16:00:00,1497.144287109375,1476.9393310546875,0,1496.0657958984375,1476.9859619140625
ETH-EUR,2021-02-12 17:00:00,1522.373779296875,1496.4017333984375,879095808,1521.868408203125,1496.4017333984375
ETH-EUR,2021-02-12 18:00:00,1522.7593994140625,1499.9256591796875,485345280,1505.1751708984375,1522.0980224609375
ETH-EUR,2021-02-12 19:00:00,1518.2362060546875,1505.4666748046875,386148352,1517.9610595703125,1505.5806884765625
ETH-EUR,2021-02-12 20:00:00,1533.65869140625,1518.2562255859375,0,1526.3853759765625,1518.2562255859375
ETH-EUR,2021-02-12 21:00:00,1528.6864013671875,1519.061767578125,0,1528.0162353515625,1526.468994140625
ETH-EUR,2021-02-12 22:00:00,1527.671630859375,1516.8194580078125,125251584,1524.630859375,1527.671630859375
ETH-EUR,2021-02-12 23:00:00,1535.75341796875,1514.48095703125,394262528,1521.6197509765625,1524.47021484375
ETH-EUR,2021-02-13 00:00:00,1534.2232666015625,1521.047119140625,71346176,1531.277587890625,1521.047119140625
ETH-EUR,2021-02-13 01:00:00,1535.6639404296875,1524.61865234375,103696384,1533.72119140625,1531.342529296875
ETH-EUR,2021-02-13 02:00:00,1534.830810546875,1525.70654296875,49217536,1534.2694091796875,1533.2996826171875
ETH-EUR,2021-02-13 03:00:00,1544.1646728515625,1530.8228759765625,434735104,1541.2596435546875,1534.125732421875
ETH-EUR,2021-02-13 04:00:00,1541.314453125,1533.186767578125,0,1533.186767578125,1541.314453125
ETH-EUR,2021-02-13 05:00:00,1533.8302001953125,1520.3056640625,143050752,1526.9010009765625,1533.061279296875
ETH-EUR,2021-02-13 06:00:00,1527.7138671875,1509.9700927734375,185100288,1520.9095458984375,1526.775634765625
ETH-EUR,2021-02-13 07:00:00,1522.631103515625,1497.6904296875,37251072,1498.496826171875,1520.6947021484375
ETH-EUR,2021-02-13 08:00:00,1508.4207763671875,1490.979248046875,674621440,1508.1007080078125,1497.8251953125
ETH-EUR,2021-02-13 09:00:00,1515.5726318359375,1505.85400390625,285624320,1511.072998046875,1508.081298828125
ETH-EUR,2021-02-13 10:00:00,1511.05078125,1488.4796142578125,551313408,1488.4796142578125,1511.05078125
ETH-EUR,2021-02-13 11:00:00,1488.3759765625,1460.8416748046875,774617088,1464.4193115234375,1488.3759765625
ETH-EUR,2021-02-13 12:00:00,1490.080078125,1461.62060546875,1008615424,1485.2041015625,1464.50439453125
ETH-EUR,2021-02-13 13:00:00,1492.64892578125,1477.7236328125,421703680,1490.5767822265625,1485.0296630859375
ETH-EUR,2021-02-13 14:00:00,1490.6142578125,1480.8111572265625,0,1490.6142578125,1490.5599365234375
ETH-EUR,2021-02-13 15:00:00,1503.414794921875,1490.4552001953125,224063488,1497.9820556640625,1490.4552001953125
ETH-EUR,2021-02-13 16:00:00,1502.087646484375,1486.7257080078125,0,1493.02294921875,1498.1612548828125
ETH-EUR,2021-02-13 17:00:00,1492.677490234375,1474.5341796875,0,1474.5341796875,1492.5638427734375
ETH-EUR,2021-02-13 18:00:00,1491.80517578125,1474.962890625,0,1487.6368408203125,1474.962890625
ETH-EUR,2021-02-13 19:00:00,1491.394287109375,1481.174072265625,0,1484.7249755859375,1487.4849853515625
ETH-EUR,2021-02-13 20:00:00,1484.545166015625,1475.8935546875,0,1484.1019287109375,1484.545166015625
ETH-EUR,2021-02-13 21:00:00,1497.91162109375,1484.2725830078125,216424448,1494.895263671875,1484.2725830078125
ETH-EUR,2021-02-13 22:00:00,1499.5474853515625,1493.75244140625,46295040,1496.2664794921875,1495.0106201171875
ETH-EUR,2021-02-13 23:00:00,1503.02685546875,1496.2662353515625,0,1496.971435546875,1496.47265625
ETH-EUR,2021-02-14 00:00:00,1508.1527099609375,1493.158447265625,177520640,1507.0096435546875,1496.7294921875
ETH-EUR,2021-02-14 01:00:00,1515.8992919921875,1507.4415283203125,156438528,1511.4619140625,1507.4415283203125
ETH-EUR,2021-02-14 02:00:00,1519.9425048828125,1509.6759033203125,191811584,1509.6759033203125,1511.6025390625
ETH-EUR,2021-02-14 03:00:00,1509.7376708984375,1499.3843994140625,0,1499.3843994140625,1509.7376708984375
ETH-EUR,2021-02-14 04:00:00,1500.7310791015625,1490.6612548828125,248776704,1497.342529296875,1499.0665283203125
ETH-EUR,2021-02-14 05:00:00,1514.5968017578125,1496.3912353515625,402620416,1514.5968017578125,1497.4129638671875
ETH-EUR,2021-02-14 06:00:00,1524.817626953125,1514.4791259765625,870973440,1518.1016845703125,1515.2115478515625
ETH-EUR,2021-02-14 07:00:00,1518.0584716796875,1510.7645263671875,0,1514.380615234375,1518.0584716796875
ETH-EUR,2021-02-14 08:00:00,1517.3662109375,1508.2218017578125,0,1509.415283203125,1514.4022216796875
ETH-EUR,2021-02-14 09:00:00,1516.54296875,1508.7777099609375,34428928,1515.782958984375,1509.4951171875
ETH-EUR,2021-02-14 10:00:00,1521.9945068359375,1515.4951171875,0,1515.4951171875,1515.864990234375
ETH-EUR,2021-02-14 11:00:00,1515.4407958984375,1508.4190673828125,0,1510.9578857421875,1515.4407958984375
ETH-EUR,2021-02-14 12:00:00,1519.2503662109375,1510.4207763671875,0,1516.2156982421875,1511.05859375
ETH-EUR,2021-02-14 13:00:00,1517.9676513671875,1493.919677734375,113477632,1494.4736328125,1516.3118896484375
ETH-EUR,2021-02-14 14:00:00,1501.6036376953125,1484.107177734375,331390976,1492.070556640625,1494.2362060546875
ETH-EUR,2021-02-14 15:00:00,1494.0341796875,1476.7669677734375,322080768,1478.434326171875,1491.9310302734375
ETH-EUR,2021-02-14 16:00:00,1490.0751953125,1479.2412109375,0,1489.6341552734375,1479.2412109375
ETH-EUR,2021-02-14 17:00:00,1493.802001953125,1488.5517578125,0,1488.5517578125,1490.080078125
ETH-EUR,2021-02-14 18:00:00,1492.2388916015625,1484.747802734375,8495104,1489.4478759765625,1488.4261474609375
ETH-EUR,2021-02-14 19:00:00,1492.4056396484375,1484.1055908203125,104396800,1489.33447265625,1489.4005126953125
ETH-EUR,2021-02-14 20:00:00,1499.4156494140625,1487.624755859375,25309184,1498.6776123046875,1489.2625732421875
ETH-EUR,2021-02-14 21:00:00,1506.134765625,1497.165771484375,0,1505.8668212890625,1498.657470703125
ETH-EUR,2021-02-14 22:00:00,1510.2647705078125,1503.453857421875,251092992,1505.697998046875,1506.1956787109375
ETH-EUR,2021-02-14 23:00:00,1505.77685546875,1489.3349609375,21211136,1490.0145263671875,1505.77685546875
ETH-EUR,2021-02-15 00:00:00,1493.74365234375,1487.1446533203125,0,1491.394775390625,1489.2791748046875
ETH-EUR,2021-02-15 01:00:00,1492.802734375,1442.56591796875,968169472,1457.0263671875,1491.4822998046875
ETH-EUR,2021-02-15 02:00:00,1456.3140869140625,1388.1318359375,2310189056,1423.335205078125,1456.3140869140625
ETH-EUR,2021-02-15 03:00:00,1428.631103515625,1405.293701171875,1069217792,1420.78173828125,1422.9068603515625
ETH-EUR,2021-02-15 04:00:00,1421.9364013671875,1396.223388671875,793630720,1419.55029296875,1420.927734375
ETH-EUR,2021-02-15 05:00:00,1423.11083984375,1405.5035400390625,238499840,1420.142578125,1419.3865966796875
ETH-EUR,2021-02-15 06:00:00,1436.4896240234375,1419.959716796875,0,1432.917724609375,1420.2550048828125
ETH-EUR,2021-02-15 07:00:00,1445.8526611328125,1431.0179443359375,606359552,1442.4154052734375,1432.8515625
ETH-EUR,2021-02-15 08:00:00,1453.357421875,1436.0028076171875,492337152,1452.825439453125,1442.6103515625
ETH-EUR,2021-02-15 09:00:00,1455.5692138671875,1447.0211181640625,341428224,1453.5364990234375,1453.2469482421875
ETH-EUR,2021-02-15 10:00:00,1459.798828125,1447.639404296875,0,1459.798828125,1453.6033935546875
ETH-EUR,2021-02-15 11:00:00,1477.9249267578125,1458.976806640625,1111638016,1474.317626953125,1459.2796630859375
